Hand_R, , ,Elbow_R, , ,Body, , 
0.02878517,0.3426136,-1.482309,0.06620871,0.06474707,-1.661055,-0.1690513,-0.1878,-1.903847
0.02878517,0.3426136,-1.482309,0.06620871,0.06474707,-1.661055,-0.1690513,-0.1878,-1.903847
0.02878517,0.3426136,-1.482309,0.06620871,0.06474707,-1.661055,-0.1690513,-0.1878,-1.903847
0.02878517,0.3426136,-1.482309,0.06620871,0.06474707,-1.661055,-0.1690513,-0.1878,-1.903847
0.05513578,0.3447627,-1.49231,0.07358606,0.0679854,-1.662296,-0.1689946,-0.190015,-1.905625
0.05513578,0.3447627,-1.49231,0.07358606,0.0679854,-1.662296,-0.1689946,-0.190015,-1.905625
0.05513578,0.3447627,-1.49231,0.07358606,0.0679854,-1.662296,-0.1689946,-0.190015,-1.905625
0.05513578,0.3447627,-1.49231,0.07358606,0.0679854,-1.662296,-0.1689946,-0.190015,-1.905625
0.07109136,0.3531306,-1.500002,0.08099016,0.07079605,-1.660994,-0.1672141,-0.1924354,-1.906551
0.07109136,0.3531306,-1.500002,0.08099016,0.07079605,-1.660994,-0.1672141,-0.1924354,-1.906551
0.08064955,0.3520488,-1.500226,0.08458564,0.06895141,-1.65997,-0.1675201,-0.1947748,-1.908149
0.08064955,0.3520488,-1.500226,0.08458564,0.06895141,-1.65997,-0.1675201,-0.1947748,-1.908149
0.08064955,0.3520488,-1.500226,0.08458564,0.06895141,-1.65997,-0.1675201,-0.1947748,-1.908149
0.08064955,0.3520488,-1.500226,0.08458564,0.06895141,-1.65997,-0.1675201,-0.1947748,-1.908149
0.09148997,0.3489286,-1.504631,0.08836742,0.06916147,-1.661934,-0.1675784,-0.1949558,-1.909526
0.09148997,0.3489286,-1.504631,0.08836742,0.06916147,-1.661934,-0.1675784,-0.1949558,-1.909526
0.09148997,0.3489286,-1.504631,0.08836742,0.06916147,-1.661934,-0.1675784,-0.1949558,-1.909526
0.09148997,0.3489286,-1.504631,0.08836742,0.06916147,-1.661934,-0.1675784,-0.1949558,-1.909526
0.09593794,0.344594,-1.507441,0.09100065,0.06681659,-1.663749,-0.1672051,-0.1957928,-1.910335
0.09593794,0.344594,-1.507441,0.09100065,0.06681659,-1.663749,-0.1672051,-0.1957928,-1.910335
0.1001995,0.3438652,-1.507903,0.0944671,0.06249265,-1.664175,-0.1668081,-0.1970247,-1.909771
0.1001995,0.3438652,-1.507903,0.0944671,0.06249265,-1.664175,-0.1668081,-0.1970247,-1.909771
